,RT_LMP,RT_MCC,RT_MCE,RT_MCL,RT_MGHG,DA_LMP,DA_MCC,DA_MCE,DA_MCL,DA_MGHG,Export,Generation,Import,NP15_Solar_Renewable Forecast Actual Generation,NP15_Wind_Renewable Forecast Actual Generation,SP15_Solar_Renewable Forecast Actual Generation,SP15_Wind_Renewable Forecast Actual Generation,ZP26_Solar_Renewable Forecast Actual Generation,NP15_Solar_Renewable Forecast Day Ahead,NP15_Wind_Renewable Forecast Day Ahead,SP15_Solar_Renewable Forecast Day Ahead,SP15_Wind_Renewable Forecast Day Ahead,ZP26_Solar_Renewable Forecast Day Ahead,HLY-CLDH-NORMAL_USW00023129,HLY-CLDH-NORMAL_USW00023174,HLY-CLDH-NORMAL_USW00023188,HLY-HTDH-NORMAL_USW00023129,HLY-HTDH-NORMAL_USW00023174,HLY-HTDH-NORMAL_USW00023188,HLY-TEMP-NORMAL_USW00023129,HLY-TEMP-NORMAL_USW00023174,HLY-TEMP-NORMAL_USW00023188,DART,friday,weekend,hour,Total_Solar_Actual,Total_Solar_Forecast,Total_Wind_Actual,Total_Wind_Forecast,Total_Wind_Solar_Actual,Total_Wind_Solar_Forecast,renew_forecast_error,prev_day_renew_forecast_error,prev_day_Export,prev_day_Generation,prev_day_Import
2022-08-08 18:00:00-07:00,390.44930916666664,122.57846,267.870845,0.0,0.0,199.19008,21.71467,177.4754,0.0,0.0,6938.7275,36265.09166666667,8619.255833333335,862.89517,1079.07368,2081.44427,1204.14849,789.38802,928.71,1035.68,2275.44,1045.42,775.71,,1.6,3.6,,0.7,0.1,,65.9,68.5,-191.25922916666664,0,0,18,3733.7274599999996,3979.86,2283.22217,2081.1000000000004,6016.949629999999,6060.960000000001,-44.010370000001785,415.32238999999936,4498.309166666667,33426.315833333334,8123.806666666666
2022-08-08 19:00:00-07:00,153.58251333333334,8.836951666666666,139.4350375,5.310526666666667,0.0,203.38283,11.5973,191.78552,0.0,0.0,6009.1475,34539.845,9331.593333333334,187.85574,1042.59409,261.95319,1102.05575,117.40982,166.55,1049.74,221.26,1304.55,109.04,,1.5,3.4,,0.8,0.2,,65.7,68.3,49.800316666666674,0,0,19,567.21875,496.85,2144.64984,2354.29,2711.86859,2851.14,-139.27140999999983,234.71444999999994,4061.9791666666665,31974.23833333333,8575.850833333332
2022-08-08 20:00:00-07:00,228.98291333333336,20.871254166666667,195.7170125,12.394646666666667,0.0,166.52197,10.23252,156.28944,0.0,0.0,5711.186666666667,32180.372499999998,9821.010833333334,38.56273,1053.89878,-37.04187,964.74066,9.04422,0.15,1059.37,0.17,1303.22,0.01,,1.4,3.3,,0.8,0.2,,65.6,68.1,-62.46094333333335,0,0,20,10.565079999999998,0.33,2018.63944,2362.59,2029.20452,2362.92,-333.71548000000007,275.83921999999984,3655.8075000000003,29531.293333333335,8664.699999999999
2022-08-08 21:00:00-07:00,265.600655,0.9532316666666668,249.12169416666666,15.525735,0.0,141.58015,1.78981,141.51686,-1.72651,0.0,5268.608333333334,30102.905833333334,8881.78,38.99341,1103.98568,-35.66613,912.23354,9.84951,0.0,1069.77,0.0,1329.07,0.0,,1.4,3.2,,0.8,0.2,,65.5,68.0,-124.02050500000001,0,0,21,13.176789999999995,0.0,2016.21922,2398.84,2029.39601,2398.84,-369.4439900000002,134.70713999999998,3203.6,27098.603333333333,9270.93
2022-08-08 22:00:00-07:00,123.42587333333334,0.5275291666666667,114.66466083333334,8.2336825,0.0,112.30486,0.0,114.16576,-1.8609,0.0,1928.9008333333331,26417.4725,7911.389999999999,39.74429,1123.086,-33.95039,702.94491,10.34339,0.0,1084.69,0.0,1361.5,0.0,1.9,1.3,3.1,0.7,0.9,0.2,66.2,65.5,68.0,-11.121013333333337,0,0,22,16.13729,0.0,1826.03091,2446.19,1842.1681999999998,2446.19,-604.0218000000002,-52.51227999999992,1846.4350000000002,24617.000833333335,8113.564166666667
2022-08-08 23:00:00-07:00,103.59022583333332,0.0,96.36136499999999,7.228859166666666,0.0,96.60685,0.0,98.06806,-1.46121,0.0,1730.2699999999998,23565.632499999996,7713.918333333334,39.73836,1121.07207,-34.13748,666.06048,10.33094,0.0,1081.31,0.0,1324.69,0.0,2.2,1.7,3.3,0.6,0.6,0.2,66.6,66.1,68.1,-6.9833758333333265,0,0,23,15.931820000000004,0.0,1787.1325499999998,2406.0,1803.0643699999998,2406.0,-602.9356300000002,-234.47628000000032,1581.0983333333334,21622.493333333336,8435.970833333333
2022-08-09 00:00:00-07:00,93.94666583333333,1.1266749999999999,85.55188666666668,7.268103333333333,0.0,84.79553,0.0,85.87759,-1.08206,0.0,1765.1425,21084.3475,8510.28,39.72299,1109.0651,-33.43812,614.98159,10.3294,0.0,1048.22,0.0,1214.41,0.0,3.7,3.0,4.0,0.2,0.3,0.1,68.5,67.7,68.8,-9.151135833333328,0,0,0,16.614270000000005,0.0,1724.0466900000001,2262.63,1740.6609600000002,2262.63,-521.96904,-383.16486999999984,1848.9066666666668,20039.091111111113,8391.854444444445
2022-08-09 01:00:00-07:00,88.69898916666666,0.0864575,81.89757083333333,6.7149608333333335,0.0,78.25529,-0.58599,80.30279,-1.46151,0.0,1618.0491666666667,18972.079166666666,8788.135833333334,39.67666,1093.85161,-33.08596,546.84628,10.30319,0.0,1034.58,0.0,1070.76,0.0,6.0,5.0,5.4,0.1,0.1,0.1,70.9,69.9,70.3,-10.443699166666661,0,0,1,16.89389,0.0,1640.69789,2105.34,1657.59178,2105.34,-447.7482200000002,-378.4070400000003,1727.0916666666665,18663.001666666667,8327.681666666665
2022-08-09 02:00:00-07:00,85.52014333333334,0.0,78.74837166666667,6.771768333333333,0.0,76.664,-0.74895,78.82389,-1.41095,0.0,1656.6308333333334,17605.213333333333,8901.8775,39.63415,1092.25355,-32.93532,497.92091,10.31907,0.0,1034.37,0.0,952.16,0.0,8.6,6.9,6.9,-777.7,-777.7,-777.7,73.6,71.8,71.9,-8.856143333333335,0,0,2,17.0179,0.0,1590.17446,1986.5299999999997,1607.19236,1986.5299999999997,-379.33763999999974,-349.72970999999984,1581.0475,17365.6425,8201.910833333333
2022-08-09 03:00:00-07:00,82.75798416666667,0.0,76.87002083333333,5.8879633333333325,0.0,76.39251,-0.49991,77.73193,-0.8395,0.0,1608.755,17250.203333333335,8839.371666666668,39.67297,1059.53587,-33.2149,398.27066,10.35633,0.0,1018.05,0.0,787.83,0.0,10.7,7.8,8.3,0.0,-777.7,-777.7,75.7,72.8,73.3,-6.365474166666672,0,0,3,16.8144,0.0,1457.8065299999998,1805.88,1474.6209299999998,1805.88,-331.2590700000003,-323.27789000000007,1436.5491666666667,16808.357500000002,7984.506666666667
2022-08-09 04:00:00-07:00,81.30185166666666,0.0,75.53588583333334,5.7659658333333335,0.0,76.85453,-1.02529,79.1542,-1.27438,0.0,1568.2124999999999,17433.4525,8716.911666666667,39.67928,988.76047,-34.85945,347.22894,10.38451,0.0,1001.24,0.0,658.89,0.0,12.3,8.6,9.4,0.0,-777.7,0.0,77.3,73.6,74.4,-4.447321666666667,0,0,4,15.204339999999997,0.0,1335.9894100000001,1660.13,1351.1937500000001,1660.13,-308.93625,-283.0787099999998,1414.925,17123.224166666667,7882.819166666667
2022-08-09 05:00:00-07:00,91.03044166666666,0.0,84.34129666666666,6.689143333333334,0.0,81.71849,-0.38762,83.45813,-1.35202,0.0,1482.5966666666666,18267.395833333332,8569.063333333334,39.58399,984.82485,-36.78434,186.83502,10.25211,0.0,990.46,0.03,498.6,0.0,13.8,8.9,9.9,0.0,-777.7,0.0,78.8,73.9,74.9,-9.311951666666658,0,0,5,13.05176,0.03,1171.65987,1489.06,1184.71163,1489.09,-304.3783699999999,-183.1904099999997,1522.9366666666665,18459.578333333335,7850.8875
2022-08-09 06:00:00-07:00,88.77732833333334,0.0,83.05156666666666,5.725763333333333,0.0,106.28379,0.0,107.80382,-1.52003,0.0,2740.5166666666664,20057.536666666667,7846.191666666667,92.48455,1073.90815,202.51012,73.44302,38.75929,62.61,979.58,427.49,398.14,52.05,15.2,9.0,10.1,0.0,-777.7,0.0,80.2,74.0,75.1,17.506461666666652,0,0,6,333.75396,542.15,1147.35117,1377.72,1481.10513,1919.87,-438.76487,-133.0221200000001,3814.4383333333335,20680.046666666665,8303.163333333332
2022-08-09 07:00:00-07:00,83.18240416666667,0.0,79.36465083333333,3.817755833333333,0.0,85.73235,0.0,88.13854,-2.40618,0.0,2840.1341666666667,22185.191666666666,7366.321666666667,847.48964,1090.58975,2193.75472,46.18227,534.48745,760.52,954.68,3050.9,263.57,646.88,15.9,8.6,10.0,0.0,-777.7,0.0,80.9,73.6,75.0,2.549945833333325,0,0,7,3575.7318099999998,4458.3,1136.77202,1218.25,4712.50383,5676.55,-964.0461700000005,-261.8325799999993,3940.0933333333337,23135.95,7624.993333333333
2022-08-09 08:00:00-07:00,72.8061425,-3.3128758333333335,73.9804075,2.1386141666666667,0.0,76.52027,0.0,78.44211,-1.92183,0.0,2854.6341666666667,23958.159166666665,6641.264166666667,1537.56381,1082.69798,4614.40019,71.59966,1226.36317,1495.71,915.55,5539.12,178.12,1337.31,15.9,8.0,9.6,0.0,-777.7,0.0,80.9,73.0,74.6,3.7141274999999894,0,0,8,7378.3271700000005,8372.14,1154.29764,1093.67,8532.624810000001,9465.81,-933.1851899999983,-510.7906099999982,4099.0525,25345.284166666665,6321.0233333333335
2022-08-09 09:00:00-07:00,70.2089375,0.0,67.97777916666666,2.2311583333333336,0.0,75.33959,0.0,75.33959,0.0,0.0,3108.7225,24554.25333333333,6633.554166666666,1738.04747,1059.6701,5525.0157,134.45826,1607.46536,1697.94,862.77,6526.78,181.8,1656.16,14.7,7.0,9.0,0.0,-777.7,0.0,79.7,72.0,74.0,5.1306524999999965,0,0,9,8870.52853,9880.88,1194.1283600000002,1044.57,10064.65689,10925.449999999999,-860.7931099999987,231.09170999999878,4339.178333333333,26496.977499999997,5935.650000000001
2022-08-09 10:00:00-07:00,69.16954333333332,0.0,67.02913416666667,2.1404091666666667,0.0,75.3327,0.23572,75.09697,0.0,0.0,3067.060833333333,25606.22,6609.514999999999,1708.55301,985.21926,6953.04642,167.47524,1788.67515,1779.97,806.08,6964.42,248.44,1831.04,12.6,5.7,8.0,0.0,-777.7,-777.7,77.6,70.6,73.0,6.16315666666668,0,0,10,10450.274580000001,10575.43,1152.6945,1054.52,11602.96908,11629.95,-26.98091999999997,370.4407900000024,4760.095,27615.345,6039.44
2022-08-09 11:00:00-07:00,69.72055166666667,0.0,68.61142916666667,1.1091208333333333,0.0,80.12222,2.3842,77.73802,0.0,0.0,3196.4383333333335,27309.0775,6386.555,1733.72592,877.33215,7757.72003,270.8059,1898.21786,1824.34,776.34,7279.22,340.47,1925.51,9.7,4.1,6.6,0.0,0.1,-777.7,74.7,69.0,71.6,10.401668333333333,0,0,11,11389.663810000002,11029.07,1148.13805,1116.81,12537.801860000001,12145.88,391.9218600000022,-128.42383999999947,5164.0625,28785.37,6636.779166666667
2022-08-09 12:00:00-07:00,75.39648083333334,0.2798508333333333,74.3481325,0.7684966666666666,0.0,97.9,7.28874,90.61126,0.0,0.0,3984.3975000000005,29569.506666666668,6516.255833333334,1740.04226,880.61068,7684.95032,361.50888,1925.92743,1833.93,755.57,7216.54,439.38,1960.73,6.4,2.7,5.1,-777.7,0.3,-777.7,71.3,67.4,70.1,22.503519166666663,0,0,12,11350.92001,11011.199999999999,1242.11956,1194.95,12593.03957,12206.15,386.8895700000012,-654.3202200000032,5911.650833333333,30533.600833333334,6814.231666666667
2022-08-09 13:00:00-07:00,85.76450583333333,6.652078333333333,79.11242666666666,0.0,0.0,112.19452,11.17075,101.02377,0.0,0.0,4410.315833333333,30958.033333333336,7237.3875,1738.57942,891.22208,7021.32166,452.40178,1927.57429,1845.79,765.39,7197.92,589.14,1953.26,4.7,2.3,4.6,0.1,0.4,0.1,69.7,66.9,69.5,26.430014166666666,0,0,13,10687.47537,10996.97,1343.62386,1354.53,12031.09923,12351.5,-320.4007700000002,-1229.690599999998,6051.5625,32715.6675,7179.245
2022-08-09 14:00:00-07:00,127.36224666666668,26.722943333333333,100.63929916666666,0.0,0.0,121.48034,12.29219,113.64296,-4.4548,0.0,4788.230833333334,32911.270833333336,7246.804166666666,1733.33482,848.34274,6573.10716,596.03851,1877.34111,1838.56,820.91,7060.87,689.56,1930.01,3.9,2.2,4.4,0.2,0.5,0.1,68.8,66.7,69.3,-5.88190666666668,0,0,14,10183.783089999999,10829.44,1444.38125,1510.4699999999998,11628.16434,12339.91,-711.7456600000005,-1568.7613399999973,6607.264999999999,33960.89083333333,7492.175
2022-08-09 15:00:00-07:00,135.3540025,27.609489166666666,107.7445125,0.0,0.0,135.91357,13.86678,125.93829,-3.89149,0.0,4951.3075,34387.705,7237.618333333333,1794.60363,827.82803,6008.75032,693.46983,1840.90588,1813.99,901.75,6695.46,878.09,1854.6,3.4,2.1,4.1,0.3,0.6,0.1,68.1,66.5,69.1,0.5595674999999858,0,0,15,9644.25983,10364.050000000001,1521.2978600000001,1779.8400000000001,11165.557690000001,12143.890000000001,-978.3323099999998,-668.719360000001,6923.6016666666665,35942.5675,7198.135833333334
2022-08-09 16:00:00-07:00,151.579235,36.65938,114.919855,0.0,0.0,141.73799,16.48876,125.24923,0.0,0.0,5241.716666666666,35341.07666666667,7684.170000000001,1698.71824,1047.58637,4869.51704,854.77684,1724.53551,1740.6,969.84,6079.26,1065.07,1715.27,3.0,1.9,4.0,0.3,0.7,0.1,67.7,66.3,68.9,-9.841245000000015,0,0,16,8292.77079,9535.130000000001,1902.36321,2034.9099999999999,10195.134,11570.04,-1374.9060000000009,-680.1361300000008,7146.438333333333,37392.12666666667,7433.743333333333
2022-08-09 17:00:00-07:00,142.0898925,30.486525,111.60337083333333,0.0,0.0,143.48677,12.93706,130.54971,0.0,0.0,5106.106666666667,35134.07083333333,8480.6725,1582.18326,1116.98142,3979.07154,1037.54168,1450.24948,1559.37,1006.3,4870.24,1153.34,1414.76,,1.8,3.9,,0.6,0.1,,66.2,68.8,1.3968775000000164,0,0,17,7011.504279999999,7844.37,2154.5231000000003,2159.64,9166.02738,10004.01,-837.9826200000007,-81.69573000000128,7208.448333333334,36966.53,8383.2875
2022-08-09 18:00:00-07:00,112.34578833333335,12.186573333333333,97.49996083333333,2.6592533333333335,0.0,199.0082,29.16174,169.84647,0.0,0.0,4915.34,33985.49833333333,9077.501666666665,988.17834,1068.80293,2247.13304,1225.04952,797.37282,929.02,1033.63,2270.21,1272.27,775.37,,1.6,3.7,,0.7,0.1,,65.9,68.5,86.66241166666664,0,0,18,4032.6842,3974.6,2293.8524500000003,2305.9,6326.53665,6280.5,46.03665000000001,-44.010370000001785,6938.7275,36265.09166666667,8619.255833333335
2022-08-09 19:00:00-07:00,508.7380416666667,134.9753775,349.8125416666667,23.95012,0.0,214.3409,18.76463,199.28294,-3.70666,0.0,4698.149166666667,33130.17,8693.1525,160.45021,891.17131,227.70688,1190.60371,115.1835,159.68,1051.32,226.26,1397.86,106.6,,1.5,3.5,,0.8,0.1,,65.8,68.3,-294.3971416666667,0,0,19,503.34059,492.53999999999996,2081.77502,2449.18,2585.11561,2941.72,-356.60438999999997,-139.27140999999983,6009.1475,34539.845,9331.593333333334
2022-08-09 20:00:00-07:00,236.192325,58.1825575,165.69940333333332,12.310365,0.0,164.89732,11.25083,156.08136,-2.43487,0.0,3893.2616666666668,31484.170833333334,9157.711666666668,-3.12821,848.74257,-12.5713,1342.64069,9.06275,0.17,1060.03,0.23,1490.18,0.14,,1.5,3.4,,0.8,0.2,,65.7,68.2,-71.295005,0,0,20,-6.636760000000001,0.54,2191.38326,2550.21,2184.7465,2550.75,-366.0034999999998,-333.71548000000007,5711.186666666667,32180.372499999998,9821.010833333334
2022-08-09 21:00:00-07:00,153.29646333333332,12.142155,141.15430583333332,0.0,0.0,149.16,8.88168,143.06815,-2.78983,0.0,3573.103333333333,29656.094166666666,8654.28,-2.64398,900.20716,-11.00399,1435.82734,9.8758,0.0,1072.0,0.0,1557.2,0.0,,1.4,3.3,,0.8,0.2,,65.6,68.1,-4.1364633333333245,0,0,21,-3.772170000000001,0.0,2336.0345,2629.2,2332.26233,2629.2,-296.9376699999998,-369.4439900000002,5268.608333333334,30102.905833333334,8881.78
2022-08-09 22:00:00-07:00,139.42541,6.0603725,127.67330833333334,5.69173,0.0,102.73899,0.03984,103.71556,-1.01641,0.0,2031.0233333333333,25847.159166666668,9167.234166666667,-1.88382,755.6439,-9.36906,1564.56879,10.40317,0.0,1076.53,0.0,1645.74,0.0,2.0,1.4,3.2,0.7,0.9,0.2,66.2,65.5,68.0,-36.68642,0,0,22,-0.84971,0.0,2320.2126900000003,2722.27,2319.3629800000003,2722.27,-402.90701999999965,-604.0218000000002,1928.9008333333331,26417.4725,7911.389999999999
2022-08-09 23:00:00-07:00,119.71442333333333,0.0,111.76999833333333,7.944425,0.0,93.64236,0.0,95.14567,-1.5033,0.0,1977.2275,23472.01833333333,8659.7825,-1.91931,759.77034,-21.02269,1449.44433,10.33548,0.0,1047.31,0.0,1491.8,0.0,2.2,1.8,3.3,0.6,0.6,0.2,66.7,66.1,68.1,-26.072063333333332,0,0,23,-12.60652,0.0,2209.2146700000003,2539.1099999999997,2196.6081500000005,2539.1099999999997,-342.5018499999992,-602.9356300000002,1730.2699999999998,23565.632499999996,7713.918333333334
2022-08-10 00:00:00-07:00,86.6870775,0.0,80.45916666666666,6.2279124999999995,0.0,91.28688,0.0,93.09289,-1.806,0.0,1702.8891666666666,21291.161666666667,8890.695,-1.936,773.15566,-22.20489,1457.19002,10.3607,0.0,978.66,0.0,1444.01,0.0,3.7,3.1,4.0,0.2,0.3,0.1,68.5,67.8,68.9,4.599802499999996,0,0,0,-13.78019,0.0,2230.34568,2422.67,2216.56549,2422.67,-206.10451000000012,-521.96904,1765.1425,21084.3475,8510.28
2022-08-10 01:00:00-07:00,93.9910625,0.663055,85.98037166666667,7.347635,0.0,84.66315,0.0,86.29411,-1.63096,0.0,1689.5900000000001,19778.624166666665,8725.028333333334,-1.9362,732.23887,-22.3728,1226.59288,10.41812,0.0,953.28,0.0,1378.98,0.0,6.0,5.1,5.4,0.1,0.1,0.1,70.9,69.9,70.3,-9.327912499999996,0,0,1,-13.890880000000001,0.0,1958.8317499999998,2332.26,1944.94087,2332.26,-387.3191300000003,-447.7482200000002,1618.0491666666667,18972.079166666666,8788.135833333334
2022-08-10 02:00:00-07:00,98.25561083333334,0.0,90.52233833333334,7.733272500000001,0.0,82.8414,0.0,84.45448,-1.61308,0.0,1736.2158333333334,18954.16,8684.33,-2.01252,757.69618,-22.19577,958.80717,10.32552,0.0,931.24,0.0,1246.83,0.0,8.7,6.9,7.0,-777.7,-777.7,-777.7,73.7,71.9,71.9,-15.414210833333343,0,0,2,-13.882769999999999,0.0,1716.50335,2178.0699999999997,1702.62058,2178.0699999999997,-475.4494199999997,-379.33763999999974,1656.6308333333334,17605.213333333333,8901.8775
2022-08-10 03:00:00-07:00,95.97315416666667,0.0,88.16926833333333,7.803885,0.0,81.76203,0.0,83.49028,-1.72825,0.0,1760.5883333333334,18098.460000000003,8897.299166666666,-1.93025,643.85152,-22.55014,645.46762,10.37109,0.0,884.18,0.0,1125.23,0.0,10.8,7.9,8.4,0.0,-777.7,-777.7,75.8,72.9,73.3,-14.211124166666679,0,0,3,-14.1093,0.0,1289.31914,2009.4099999999999,1275.20984,2009.4099999999999,-734.2001599999999,-331.2590700000003,1608.755,17250.203333333335,8839.371666666668
2022-08-10 04:00:00-07:00,111.77284250000001,1.3617666666666668,101.33442166666667,9.076655833333334,0.0,83.67176,0.0,85.28362,-1.61186,0.0,1630.006666666667,18184.0775,8780.139166666666,-1.96056,448.61138,-23.68209,459.34106,10.37965,0.0,864.45,0.0,954.61,0.0,12.4,8.6,9.5,0.0,-777.7,0.0,77.4,73.6,74.5,-28.101082500000004,0,0,4,-15.263,0.0,907.95244,1819.06,892.68944,1819.06,-926.37056,-308.93625,1568.2124999999999,17433.4525,8716.911666666667
2022-08-10 05:00:00-07:00,116.68735249999999,6.96047,100.98752,8.739361666666666,0.0,87.77697,0.0,89.74233,-1.96536,0.0,1531.0983333333334,19319.92583333333,8915.210000000001,-2.00344,459.94274,-26.50639,454.54668,-4.76631,0.0,828.27,0.03,744.83,0.0,13.9,8.9,9.9,0.0,-777.7,0.0,78.9,73.9,74.9,-28.910382499999983,0,0,5,-33.27614,0.03,914.48942,1573.1,881.2132799999999,1573.1299999999999,-691.9167199999999,-304.3783699999999,1482.5966666666666,18267.395833333332,8569.063333333334
2022-08-10 06:00:00-07:00,99.02279499999999,6.739190833333333,84.90178333333334,7.381821666666666,0.0,101.46837,0.0,103.4758,-2.00743,0.0,2415.0558333333333,20426.500833333335,8875.595,73.85115,553.49357,433.38447,358.89629,50.64121,63.59,800.08,447.22,611.67,48.56,15.2,9.0,10.1,0.0,-777.7,0.0,80.2,74.0,75.1,2.445575000000005,0,0,6,557.87683,559.3700000000001,912.38986,1411.75,1470.26669,1971.1200000000001,-500.8533100000002,-438.76487,2740.5166666666664,20057.536666666667,7846.191666666667
2022-08-10 07:00:00-07:00,76.34858,0.0,73.28490166666667,3.0636791666666667,0.0,82.46778,0.0,84.94827,-2.48049,0.0,2412.3016666666667,22145.254166666666,8134.371666666667,875.43081,479.89506,3203.77095,190.06873,688.26354,784.49,765.34,3226.77,421.97,671.63,15.9,8.7,10.0,0.0,-777.7,0.0,80.9,73.7,75.0,6.119200000000006,0,0,7,4767.4653,4682.89,669.96379,1187.31,5437.42909,5870.200000000001,-432.7709100000011,-964.0461700000005,2840.1341666666667,22185.191666666666,7366.321666666667
2022-08-10 08:00:00-07:00,66.43594916666666,2.6085533333333335,62.65078583333334,1.1766108333333334,0.0,76.39679,0.0,78.70278,-2.30599,0.0,2619.4708333333333,23638.9225,7303.8875,1597.68284,565.86787,6101.75038,48.67643,1431.88289,1553.54,680.52,5820.86,265.76,1393.06,15.9,8.0,9.6,0.0,0.0,0.0,80.9,73.0,74.6,9.960840833333336,0,0,8,9131.316110000002,8767.46,614.5443,946.28,9745.860410000001,9713.74,32.12041000000136,-933.1851899999983,2854.6341666666667,23958.159166666665,6641.264166666667
2022-08-10 09:00:00-07:00,68.9843525,0.5356125,65.59228333333333,2.8564575,0.0,75.89387,0.0,77.76808,-1.87421,0.0,2812.0508333333332,24790.646666666667,7005.685,1794.80605,545.85867,7315.5025,38.56919,1792.72127,1764.42,577.79,6845.76,215.43,1720.21,14.7,7.1,9.0,0.0,-777.7,0.0,79.7,72.1,74.0,6.909517500000007,0,0,9,10903.02982,10330.39,584.42786,793.22,11487.45768,11123.609999999999,363.84768000000076,-860.7931099999987,3108.7225,24554.25333333333,6633.554166666666
2022-08-10 10:00:00-07:00,66.40445583333333,5.136939166666667,59.93475083333333,1.332765,0.0,77.19941,0.0,79.22764,-2.02823,0.0,2883.5508333333332,26369.596666666668,6954.488333333334,1818.0758,546.39851,8129.34375,76.38072,1936.75009,1844.77,462.27,7394.1,251.16,1902.7,12.6,5.7,8.0,0.0,-777.7,-777.7,77.6,70.7,73.0,10.79495416666667,0,0,10,11884.16964,11141.570000000002,622.77923,713.43,12506.94887,11855.000000000002,651.9488699999984,-26.98091999999997,3067.060833333333,25606.22,6609.514999999999
2022-08-10 11:00:00-07:00,70.8115325,4.0405766666666665,65.29302333333332,1.4779308333333334,0.0,84.47491,3.3369,83.75104,-2.61303,0.0,3206.431666666667,27688.430833333332,7099.6483333333335,1818.06328,451.53961,8713.65449,125.84033,1980.93532,1888.89,406.87,7689.64,321.65,2001.14,9.7,4.1,6.6,0.0,0.1,-777.7,74.7,69.0,71.6,13.663377499999996,0,0,11,12512.653090000002,11579.67,577.37994,728.52,13090.033030000002,12308.19,781.8430300000018,391.9218600000022,3196.4383333333335,27309.0775,6386.555
2022-08-10 12:00:00-07:00,82.5598325,1.8368083333333332,77.95533916666666,2.7676825,0.0,96.12711,6.11732,93.04299,-3.0332,0.0,3644.5891666666666,29566.076666666664,6927.206666666666,1828.64854,359.14054,8627.91815,169.81654,2012.93482,1888.15,397.16,7710.41,375.26,2028.24,6.4,2.8,5.1,-777.7,0.3,-777.7,71.4,67.5,70.1,13.567277500000003,0,0,12,12469.50151,11626.8,528.95708,772.4200000000001,12998.45859,12399.22,599.2385900000008,386.8895700000012,3984.3975000000005,29569.506666666668,6516.255833333334
2022-08-10 13:00:00-07:00,104.28115000000001,14.401646666666664,89.8795025,0.0,0.0,114.15458,12.15163,106.41935,-4.4164,0.0,4090.4308333333333,31222.45,7467.5625,1838.93201,352.87565,8063.00527,190.07257,1989.60343,1897.85,406.23,7723.46,483.6,2021.42,4.8,2.4,4.6,0.1,0.4,0.1,69.7,66.9,69.6,9.873429999999985,0,0,13,11891.54071,11642.73,542.94822,889.83,12434.48893,12532.56,-98.07106999999996,-320.4007700000002,4410.315833333333,30958.033333333336,7237.3875
2022-08-10 14:00:00-07:00,142.14984583333333,31.721107500000002,107.49781833333333,2.93092,0.0,124.76883,13.98683,115.32584,-4.54384,0.0,4303.977777777778,33205.93,8349.478888888889,1820.45323,417.47777,7875.31328,320.77785,1970.22698,1890.44,470.61,7566.1,619.08,1993.95,4.0,2.2,4.4,0.1,0.5,0.1,68.8,66.7,69.3,-17.381015833333336,0,0,14,11665.99349,11450.490000000002,738.25562,1089.69,12404.24911,12540.180000000002,-135.93089000000145,-711.7456600000005,4788.230833333334,32911.270833333336,7246.804166666666
2022-08-10 15:00:00-07:00,119.31270083333334,26.221399166666668,91.16992416666666,1.9213766666666665,0.0,140.53741,16.58871,128.56415,-4.61545,0.0,4252.974166666667,35111.72416666667,8526.098333333333,1836.19227,443.59691,7465.48311,647.50244,1895.58085,1860.29,551.63,7214.19,832.47,1917.84,3.4,2.1,4.2,0.2,0.6,0.1,68.2,66.5,69.1,21.224709166666656,0,0,15,11197.25623,10992.32,1091.09935,1384.1,12288.355580000001,12376.42,-88.06441999999879,-978.3323099999998,4951.3075,34387.705,7237.618333333333
2022-08-10 16:00:00-07:00,118.04244583333333,25.226155000000002,89.84186583333333,2.974425,0.0,142.74605,18.9872,128.30069,-4.54184,0.0,4363.7716666666665,35670.94666666666,8975.99,1709.99808,589.83398,6191.46089,978.25032,1748.70244,1792.64,648.5,6607.31,1113.52,1774.64,3.0,2.0,4.0,0.3,0.6,0.1,67.7,66.3,68.9,24.703604166666665,0,0,16,9650.16141,10174.59,1568.0843,1762.02,11218.245710000001,11936.61,-718.3642899999995,-1374.9060000000009,5241.716666666666,35341.07666666667,7684.170000000001
2022-08-10 17:00:00-07:00,118.32996666666666,17.0822225,96.87388416666666,4.373858333333334,0.0,153.89964,20.4924,133.40724,0.0,0.0,4517.4375,35612.9175,9758.294166666667,1592.00879,797.69839,5220.53702,1332.13924,1446.04025,1603.23,705.47,5249.26,1306.47,1461.1,,1.9,3.9,,0.6,0.1,,66.3,68.9,35.56967333333334,0,0,17,8258.58606,8313.59,2129.83763,2011.94,10388.42369,10325.53,62.89368999999897,-837.9826200000007,5106.106666666667,35134.07083333333,8480.6725
2022-08-10 18:00:00-07:00,148.9008325,37.40459083333334,105.2908675,6.205375,0.0,221.06,39.8264,186.10966,-4.87607,0.0,4067.543333333333,34814.090833333335,10068.2775,993.17256,849.51097,2456.46055,1427.15073,802.59361,945.34,737.57,2388.28,1512.46,792.3,,1.7,3.7,,0.7,0.1,,66.0,68.6,72.1591675,0,0,18,4252.22672,4125.92,2276.6617,2250.03,6528.888419999999,6375.950000000001,152.9384199999986,46.03665000000001,4915.34,33985.49833333333,9077.501666666665
