,RT_LMP,RT_MCC,RT_MCE,RT_MCL,RT_MGHG,DA_LMP,DA_MCC,DA_MCE,DA_MCL,DA_MGHG,Export,Generation,Import,NP15_Solar_Renewable Forecast RTD,NP15_Wind_Renewable Forecast RTD,SP15_Solar_Renewable Forecast RTD,SP15_Wind_Renewable Forecast RTD,ZP26_Solar_Renewable Forecast RTD,renewables_rtd,HLY-CLDH-NORMAL_USW00023129,HLY-CLDH-NORMAL_USW00023174,HLY-CLDH-NORMAL_USW00023188,HLY-HTDH-NORMAL_USW00023129,HLY-HTDH-NORMAL_USW00023174,HLY-HTDH-NORMAL_USW00023188,HLY-TEMP-NORMAL_USW00023129,HLY-TEMP-NORMAL_USW00023174,HLY-TEMP-NORMAL_USW00023188,DART,friday,weekend,hour,Total_Solar_Forecast_RTD,Total_Wind_Forecast_RTD,Total_Wind_Solar_Forecast_RTD,renew_forecast_error,prev_day_renew_forecast_error,prev_day_Export,prev_day_Generation,prev_day_Import
2022-08-19 12:00:00+00:00,86.40405666666668,-0.4857416666666667,80.64036583333333,6.249434166666667,0.0,85.3601,-2.22602,88.71278,-1.12665,0.0,2085.5116666666668,17676.396666666667,9776.119166666665,0.0,1061.02,0.0,1516.82,0.0,2310.89,14.2,9.2,10.1,0.0,-777.7,0.0,79.2,74.2,75.1,-1.0439566666666735,1,0,12,0.0,2577.84,2577.84,-266.9500000000003,-277.6099999999997,1771.2275,18783.835,9515.205833333333
2022-08-19 13:00:00+00:00,93.66247500000001,0.0,87.05107333333332,6.6114025000000005,0.0,99.06018,-0.2743,100.77557,-1.44109,0.0,2138.8875000000003,18670.736666666668,9791.860833333334,0.0,1052.25,0.91,963.34,0.0,1957.7,15.4,9.2,10.4,0.0,-777.7,0.0,80.4,74.2,75.4,5.397704999999988,1,0,13,0.91,2015.5900000000001,2016.5000000000002,-58.80000000000018,250.9699999999998,2579.603333333333,20428.08916666667,8861.82
2022-08-19 14:00:00+00:00,88.58726,-0.035085,84.09057333333332,4.531773333333334,0.0,83.76788,0.0,85.81895,-2.05107,0.0,2238.7191666666668,20205.6375,9203.324999999999,224.46,977.31,1253.86,405.94,171.83,5511.69,16.0,8.9,10.3,0.0,-777.7,0.0,81.0,73.9,75.3,-4.819379999999995,1,0,14,1650.1499999999999,1383.25,3033.3999999999996,2478.29,2148.62,2657.6783333333333,22378.459166666667,8302.02
2022-08-19 15:00:00+00:00,69.78325416666667,-0.26272416666666665,67.4130825,2.6328958333333334,0.0,74.11,-0.71372,77.00291,-2.17918,0.0,2291.6783333333333,22213.236666666664,8135.156666666667,1347.48,828.2,4826.11,203.54,1069.44,9766.47,15.7,8.2,9.9,0.0,0.0,0.0,80.7,73.2,74.9,4.326745833333334,1,0,15,7243.030000000001,1031.74,8274.77,1491.699999999999,1531.2099999999991,2644.8875000000003,23934.11333333333,7418.2716666666665
2022-08-19 16:00:00+00:00,62.5868625,0.8596291666666667,59.29414833333333,2.4330866666666666,0.0,70.78066,-1.1773,74.22173,-2.26376,0.0,2375.765,23348.400833333333,7829.245,1764.11,807.83,6816.2,119.26,1621.34,11650.88,14.4,7.2,9.3,0.0,-777.7,0.0,79.4,72.2,74.3,8.193797499999995,1,0,16,10201.65,927.09,11128.74,522.1399999999994,395.8000000000011,2989.3433333333337,25405.5175,6936.014166666667
2022-08-19 17:00:00+00:00,61.90069166666667,2.4187425,57.38949083333333,2.0924574999999996,0.0,73.00175,-1.13941,76.56838,-2.42722,0.0,2420.0625,24287.554999999997,7776.811666666667,1830.62,653.66,7577.71,113.35,1837.64,12041.53,12.2,5.8,8.2,0.0,-777.7,0.0,77.2,70.8,73.2,11.101058333333334,1,0,17,11245.97,767.01,12012.98,28.55000000000109,-80.17999999999847,3125.013333333334,26881.17,6938.5775
2022-08-19 18:00:00+00:00,62.9383475,0.0,60.991800833333336,1.9465458333333334,0.0,76.44774,-0.85004,80.04327,-2.74548,0.0,2597.605,25427.349166666667,7865.6225,1841.04,422.21,8054.95,113.23,1935.19,12339.58,9.3,4.1,6.7,0.0,0.1,-777.7,74.3,69.0,71.6,13.509392499999997,1,0,18,11831.18,535.4399999999999,12366.62,-27.040000000000873,-142.01999999999862,3476.5166666666664,28489.671666666665,7141.296666666666
2022-08-19 19:00:00+00:00,64.19925416666666,0.0,62.48714583333333,1.7121083333333333,0.0,79.11399,-1.41627,83.7287,-3.19844,0.0,2814.515,26639.66,8096.131666666667,1863.5,356.26,8355.1,85.04,1976.39,12695.52,6.3,2.9,5.2,-777.7,0.3,-777.7,71.2,67.6,70.2,14.914735833333339,1,0,19,12194.99,441.3,12636.289999999999,59.23000000000138,332.0799999999999,4409.683333333333,30318.076666666664,6983.205833333333
2022-08-19 20:00:00+00:00,61.80266833333334,0.0,61.80266833333334,0.0,0.0,84.79605,-0.92026,89.58644,-3.87013,0.0,2965.015,28630.84833333333,8708.585000000001,1860.19,379.31,8706.24,215.94,1981.17,13328.79,4.7,2.5,4.8,-777.7,0.4,-777.7,69.6,67.2,69.7,22.993381666666657,1,0,20,12547.6,595.25,13142.85,185.9400000000005,28.329999999999927,4833.183333333333,32227.929999999997,7904.095
2022-08-19 21:00:00+00:00,64.28252666666667,0.0,62.3420275,1.9405000000000001,0.0,91.0,-1.99263,97.6916,-4.69897,0.0,3387.8125,30899.2925,9543.080833333333,1836.8,445.96,8766.72,632.18,1978.85,13672.99,4.0,2.4,4.5,0.1,0.5,-777.7,68.9,66.9,69.5,26.71747333333333,1,0,21,12582.369999999999,1078.1399999999999,13660.509999999998,12.480000000001382,-81.3700000000008,5193.729166666667,35085.840000000004,7563.837500000001
2022-08-19 22:00:00+00:00,69.170205,0.0,67.79465416666666,1.3755499999999998,0.0,99.27245,0.0,105.20607,-5.93362,0.0,3595.441666666667,33384.01833333333,9586.084166666666,1848.27,566.93,8316.26,1182.18,1920.75,13847.73,3.5,2.2,4.4,0.2,0.5,-777.7,68.3,66.7,69.3,30.10224500000001,1,0,22,12085.28,1749.1100000000001,13834.390000000001,13.339999999998327,81.72999999999956,5114.980833333334,36918.777500000004,7336.356666666667
2022-08-19 23:00:00+00:00,71.25993583333333,0.0,69.71652833333333,1.5434075,0.0,103.85402,0.0,110.3187,-6.46468,0.0,3714.7358333333336,34117.355,10006.358333333334,1847.53,576.92,7935.0,1628.07,1832.05,13356.57,3.1,2.1,4.2,0.3,0.6,0.1,67.8,66.5,69.1,32.594084166666676,1,0,23,11614.58,2204.99,13819.57,-463.0,-69.63999999999942,5185.149166666667,36888.941666666666,7551.606666666667
2022-08-20 00:00:00+00:00,76.7442525,0.0,74.21635666666667,2.5278958333333335,0.0,119.5028,0.0,125.54134,-6.03854,0.0,3803.4791666666665,34338.00166666667,10242.826666666666,1762.51,683.93,6970.38,1954.12,1600.25,11779.1,,2.1,3.9,,0.6,0.1,,66.4,68.9,42.75854749999999,0,1,0,10333.14,2638.0499999999997,12971.189999999999,-1192.0899999999983,-1375.67,5143.4025,37336.4775,8331.959166666666
2022-08-20 01:00:00+00:00,85.97897083333334,0.014428333333333335,81.36817333333333,4.596368333333333,0.0,146.02072,0.0,151.7729,-5.75219,0.0,3382.8025,32418.5675,10756.356666666667,1347.06,746.29,4126.63,2291.55,1095.41,7056.07,,1.8,3.7,,0.7,0.1,,66.1,68.6,60.041749166666676,0,1,1,6569.1,3037.84,9606.94,-2550.870000000001,-2380.000000000001,5173.3533333333335,35998.74916666667,8909.229166666666
2022-08-20 02:00:00+00:00,93.20467666666667,1.8105183333333332,85.44098416666667,5.953171666666667,0.0,162.89769,0.0,168.66608,-5.76838,0.0,3140.4675,30259.029166666664,10915.663333333334,364.44,852.8,610.03,2383.9,227.11,3653.48,,1.7,3.5,,0.8,0.1,,65.9,68.4,69.69301333333334,0,1,2,1201.58,3236.7,4438.28,-784.7999999999997,-828.1199999999999,4780.3075,33425.94416666667,9271.841666666667
2022-08-20 03:00:00+00:00,90.10457083333334,2.045565,81.4850975,6.573909166666667,0.0,134.49213,0.0,138.69456,-4.20245,0.0,3158.0166666666664,28966.25,11008.35,0.0,801.31,0.56,2536.45,0.13,3405.2,,1.6,3.4,,0.8,0.1,,65.7,68.3,44.38755916666666,0,1,3,0.6900000000000001,3337.7599999999998,3338.45,66.75,24.269999999999982,4346.8533333333335,31651.87833333333,9409.455833333333
2022-08-20 04:00:00+00:00,83.70658999999999,0.2577175,77.7866025,5.6622683333333335,0.0,120.78,0.0,124.65683,-3.87683,0.0,2938.400833333333,27077.230833333335,10400.556666666665,0.0,966.19,0.0,2561.92,0.0,3668.03,,1.5,3.3,,0.9,0.2,,65.6,68.1,37.07341000000001,0,1,4,0.0,3528.11,3528.11,139.92000000000007,-52.23999999999978,3942.3566666666666,29297.36,9127.256666666666
2022-08-20 05:00:00+00:00,79.71410666666667,0.0995775,77.08220666666666,2.532321666666667,0.0,98.54105,0.0,102.74324,-4.2022,0.0,2590.8566666666666,24898.353333333333,10717.661666666667,0.0,1128.62,0.0,2638.39,0.0,3607.97,1.9,1.5,3.2,0.8,0.9,0.2,66.1,65.6,68.0,18.826943333333332,0,1,5,0.0,3767.0099999999998,3767.0099999999998,-159.03999999999996,-102.25999999999976,2311.4975,25856.5525,9721.630833333335
2022-08-20 06:00:00+00:00,80.26639,0.0257,74.43694166666667,5.803748333333334,0.0,94.47309,0.0,97.15455,-2.68147,0.0,2235.186666666667,21544.615833333333,10915.76,0.0,970.69,0.0,2403.35,0.0,3263.29,2.1,1.7,3.3,0.7,0.8,0.2,66.4,66.0,68.1,14.206699999999998,0,1,6,0.0,3374.04,3374.04,-110.75,-31.31999999999971,1955.8075,22559.484166666665,9680.9475
2022-08-20 07:00:00+00:00,78.32485333333334,-1.21381,73.93483833333333,5.6038225,0.0,80.82623,-4.04605,87.33514,-2.46285,0.0,1981.9333333333334,19725.7725,10367.254166666668,0.0,931.77,0.0,2224.13,0.0,3110.34,3.6,3.0,4.1,0.2,0.3,0.1,68.4,67.7,69.0,2.5013766666666584,0,1,7,0.0,3155.9,3155.9,-45.559999999999945,-14.179999999999836,2191.3908333333334,21239.9675,9251.014166666666
2022-08-20 08:00:00+00:00,74.4169825,-1.53591,70.44296250000001,5.509929166666667,0.0,79.49966,-2.85604,84.56279,-2.20709,0.0,1968.0525,18596.357500000002,10257.808333333332,0.0,942.8,0.0,2306.07,0.0,3139.91,6.0,5.2,5.6,0.1,0.1,0.1,71.0,70.1,70.5,5.082677500000003,0,1,8,0.0,3248.87,3248.87,-108.96000000000004,-137.67000000000053,2157.5525000000002,19354.116666666665,9572.954166666666
2022-08-20 09:00:00+00:00,71.4913425,-0.34457750000000004,67.12791,4.708009166666667,0.0,77.58969,-4.41904,84.54508,-2.53635,0.0,1855.8825,17527.465833333332,10132.349166666667,0.0,835.65,0.0,2131.13,0.0,2973.03,9.0,7.3,7.3,-777.7,-777.7,-777.7,74.0,72.3,72.3,6.098347500000003,0,1,9,0.0,2966.78,2966.78,6.25,-27.960000000000036,2227.5525000000002,18181.233333333334,9627.7575
2022-08-20 10:00:00+00:00,69.59344083333333,-3.8614816666666667,69.08950666666667,4.365415,0.0,76.57701,-4.83676,81.41377,0.0,0.0,1760.6308333333334,17013.385,9440.426666666666,0.0,743.13,0.0,2163.02,0.0,2782.04,11.3,8.3,8.7,-777.7,-777.7,-777.7,76.3,73.3,73.7,6.983569166666669,0,1,10,0.0,2906.15,2906.15,-124.11000000000013,-176.19999999999936,2205.8825,17197.103333333333,9679.200833333334
2022-08-20 11:00:00+00:00,74.42082166666667,-2.2857008333333333,72.51356750000001,4.1929541666666665,0.0,76.649,-5.01634,81.66534,0.0,0.0,1726.6716666666669,16140.806666666665,9397.156666666668,0.0,611.23,0.0,1949.19,0.0,2267.79,13.0,8.9,9.7,0.0,-777.7,0.0,78.0,73.9,74.7,2.2281783333333323,0,1,11,0.0,2560.42,2560.42,-292.6300000000001,-209.58000000000038,2194.215833333333,17073.713333333333,9837.446666666667
2022-08-20 12:00:00+00:00,78.27504333333333,-1.9880591666666667,76.22085,4.0422525,0.0,77.84394,-3.97418,84.04531,-2.2272,0.0,1774.0525,16089.445,9594.6625,0.0,492.29,0.0,1421.4,0.0,1618.01,14.3,9.3,10.2,0.0,-777.7,0.0,79.3,74.3,75.2,-0.4311033333333256,0,1,12,0.0,1913.69,1913.69,-295.68000000000006,-266.9500000000003,2085.5116666666668,17676.396666666667,9776.119166666665
2022-08-20 13:00:00+00:00,77.78245333333332,0.2508575,72.72548666666667,4.8061066666666665,0.0,79.09022,-2.5096,83.60637,-2.00655,0.0,2238.515,15997.5675,9765.62,0.0,407.43,1.16,998.94,0.0,1466.73,15.5,9.3,10.4,0.0,-777.7,0.0,80.5,74.3,75.4,1.30776666666668,0,1,13,1.16,1406.3700000000001,1407.5300000000002,59.19999999999982,-58.80000000000018,2138.8875000000003,18670.736666666668,9791.860833333334
2022-08-20 14:00:00+00:00,58.69426833333333,0.0,55.936460833333335,2.757808333333333,0.0,72.74352,0.0,75.28826,-2.54474,0.0,2157.4483333333333,17328.61333333333,9139.7575,226.78,212.46,1453.01,534.83,163.02,5240.26,16.1,8.9,10.3,0.0,-777.7,0.0,81.1,73.9,75.3,14.04925166666667,0,1,14,1842.81,747.2900000000001,2590.1,2650.1600000000003,2478.29,2238.7191666666668,20205.6375,9203.324999999999
2022-08-20 15:00:00+00:00,34.535109166666665,0.0,33.26896416666667,1.266145,0.0,59.88144,-2.29317,63.95907,-1.78446,0.0,2249.9675,19381.620833333334,8879.836666666666,1399.55,179.59,5270.38,468.52,1150.23,10085.66,15.8,8.3,10.0,0.0,0.0,0.0,80.8,73.3,75.0,25.346330833333333,0,1,15,7820.16,648.11,8468.27,1617.3899999999994,1491.699999999999,2291.6783333333333,22213.236666666664,8135.156666666667
2022-08-20 16:00:00+00:00,36.286834166666665,0.0,35.38505166666667,0.9017825,0.0,57.49301,-1.82969,61.18896,-1.86626,0.0,2442.3025000000002,20779.04,8288.8275,1810.14,116.99,7354.67,352.91,1646.24,11780.45,14.4,7.2,9.3,0.0,-777.7,0.0,79.4,72.2,74.3,21.206175833333333,0,1,16,10811.05,469.90000000000003,11280.949999999999,499.5000000000018,522.1399999999994,2375.765,23348.400833333333,7829.245
2022-08-20 17:00:00+00:00,47.25008583333334,0.0,46.45465166666667,0.7954383333333334,0.0,59.9265,-1.23986,63.21451,-2.04815,0.0,2534.1441666666665,21758.853333333333,8097.1016666666665,1881.95,69.5,8224.37,209.16,1868.81,12382.42,12.2,5.8,8.3,0.0,-777.7,0.0,77.2,70.7,73.3,12.67641416666666,0,1,17,11975.130000000001,278.65999999999997,12253.79,128.6299999999992,28.55000000000109,2420.0625,24287.554999999997,7776.811666666667
2022-08-20 18:00:00+00:00,53.64179083333334,-4.275170833333333,57.04789083333333,0.8690691666666667,0.0,63.48952,-1.83071,67.47957,-2.15935,0.0,2609.44,22630.124166666665,7957.495,1891.67,22.78,8732.12,242.51,1967.94,12782.77,9.3,4.1,6.7,0.0,0.1,-777.7,74.3,69.0,71.7,9.84772916666666,0,1,18,12591.730000000001,265.28999999999996,12857.02,-74.25,-27.040000000000873,2597.605,25427.349166666667,7865.6225
2022-08-20 19:00:00+00:00,57.070255,-9.846935833333333,66.0107425,0.9064466666666666,0.0,67.80323,-1.94362,72.26904,-2.52219,0.0,2844.7666666666664,24091.3425,8106.365833333333,1867.72,1.56,8865.72,239.26,1980.68,12751.19,6.3,2.8,5.3,-777.7,0.3,-777.7,71.3,67.6,70.3,10.732974999999996,0,1,19,12714.119999999999,240.82,12954.939999999999,-203.74999999999818,59.23000000000138,2814.515,26639.66,8096.131666666667
2022-08-20 20:00:00+00:00,58.4601275,-11.957593333333334,69.76290333333334,0.6548175,0.0,71.41,-3.57293,78.03407,-3.05113,0.0,3040.2225,26302.721666666665,8557.736666666666,1840.19,2.46,8451.11,253.85,1972.31,12738.03,4.7,2.5,4.8,0.1,0.4,-777.7,69.7,67.2,69.8,12.949872499999998,0,1,20,12263.61,256.31,12519.92,218.11000000000058,185.9400000000005,2965.015,28630.84833333333,8708.585000000001
2022-08-20 21:00:00+00:00,61.9309175,-8.004351666666667,68.89206166666666,1.0432083333333333,0.0,74.61,-1.45099,79.36247,-3.30148,0.0,3287.1425,27982.534166666665,9020.113333333333,1848.7,10.12,8710.3,494.01,1958.29,12601.6,4.0,2.4,4.6,0.1,0.5,-777.7,68.9,66.9,69.6,12.6790825,0,1,21,12517.29,504.13,13021.42,-419.8199999999997,12.480000000001382,3387.8125,30899.2925,9543.080833333333
2022-08-20 22:00:00+00:00,64.488755,-5.097065,69.48228,0.10354083333333335,0.0,78.63859,-0.34622,84.32243,-5.33761,0.0,3632.3925,29822.903333333335,9372.481666666667,1837.23,24.19,8040.94,555.64,1899.21,12303.7,3.5,2.2,4.4,0.2,0.5,0.1,68.3,66.7,69.3,14.149834999999996,0,1,22,11777.380000000001,579.83,12357.210000000001,-53.51000000000022,13.339999999998327,3595.441666666667,33384.01833333333,9586.084166666666
2022-08-20 23:00:00+00:00,66.37610083333333,-9.624045833333334,75.92932666666667,0.07082000000000001,0.0,81.56318,0.0,87.29871,-5.73553,0.0,3618.3975000000005,31186.514166666664,10039.451666666666,1829.86,46.55,7760.61,837.36,1816.32,11761.44,3.1,2.1,4.2,0.3,0.6,0.1,67.8,66.6,69.1,15.187079166666678,0,1,23,11406.789999999999,883.91,12290.699999999999,-529.2599999999984,-463.0,3714.7358333333336,34117.355,10006.358333333334
2022-08-21 00:00:00+00:00,68.48025166666666,-2.8977500000000003,70.10987666666666,1.268125,0.0,92.89548,0.0,98.82498,-5.9295,0.0,3612.6491666666666,30493.17,10824.283333333333,1737.04,225.39,6679.54,1137.87,1595.96,9978.14,,2.0,3.9,,0.6,0.1,,66.4,68.8,24.415228333333346,0,1,0,10012.54,1363.2599999999998,11375.800000000001,-1397.6600000000017,-1192.0899999999983,3803.4791666666665,34338.00166666667,10242.826666666666
2022-08-21 01:00:00+00:00,110.70746916666667,24.823808333333332,82.62235416666667,3.261305,0.0,113.02971,0.0,118.89104,-5.86133,0.0,3491.3941666666665,30443.650833333333,11208.491666666667,1293.72,417.71,3871.62,1231.17,1120.62,5567.57,,1.8,3.7,,0.7,0.1,,66.1,68.6,2.322240833333325,0,1,1,6285.96,1648.88,7934.84,-2367.2700000000004,-2550.870000000001,3382.8025,32418.5675,10756.356666666667
2022-08-21 02:00:00+00:00,112.8468125,21.76239916666667,86.40733999999999,4.6770725,0.0,130.22581,0.0,135.82167,-5.59585,0.0,3384.6391666666664,28502.025833333333,11778.675000000001,330.29,582.1,596.86,1352.13,233.93,2487.23,,1.6,3.5,,0.7,0.1,,65.9,68.4,17.378997499999997,0,1,2,1161.0800000000002,1934.23,3095.3100000000004,-608.0800000000004,-784.7999999999997,3140.4675,30259.029166666664,10915.663333333334
2022-08-21 03:00:00+00:00,87.75968916666666,9.746754166666667,73.30742416666666,4.705510833333333,0.0,110.16165,0.0,114.66811,-4.50646,0.0,3056.224166666667,26371.045,12199.976666666667,0.0,829.67,0.83,1483.41,0.13,2475.1,,1.5,3.4,,0.8,0.1,,65.7,68.3,22.401960833333334,0,1,3,0.96,2313.08,2314.04,161.05999999999995,66.75,3158.0166666666664,28966.25,11008.35
2022-08-21 04:00:00+00:00,85.96956666666667,-1.6430841666666665,81.875135,5.737514999999999,0.0,100.92785,0.0,105.31968,-4.39183,0.0,2847.3991666666666,24385.3125,11346.834166666667,0.0,992.34,0.0,1587.25,0.0,2719.61,,1.4,3.3,,0.9,0.2,,65.6,68.1,14.958283333333341,0,1,4,0.0,2579.59,2579.59,140.01999999999998,139.92000000000007,2938.400833333333,27077.230833333335,10400.556666666665
2022-08-21 05:00:00+00:00,76.13546833333334,-3.0694975,74.91697833333333,4.287989166666667,0.0,86.15,-2.52498,92.27366,-3.59867,0.0,2243.5608333333334,22431.382500000003,11464.425000000001,0.0,1060.91,0.0,1709.84,0.0,2691.58,1.9,1.4,3.2,0.8,0.9,0.2,66.0,65.5,68.0,10.01453166666667,0,1,5,0.0,2770.75,2770.75,-79.17000000000007,-159.03999999999996,2590.8566666666666,24898.353333333333,10717.661666666667
2022-08-21 06:00:00+00:00,77.48719666666666,-1.6770183333333335,75.17596916666666,3.9882475,0.0,80.50055,-5.50142,88.89092,-2.88895,0.0,1941.7241666666666,20402.380833333333,10759.365833333333,0.0,963.56,0.0,1625.2,0.0,2549.59,2.0,1.7,3.3,0.7,0.7,0.2,66.3,66.0,68.1,3.0133533333333418,0,1,6,0.0,2588.76,2588.76,-39.17000000000007,-110.75,2235.186666666667,21544.615833333333,10915.76
2022-08-21 07:00:00+00:00,74.0686175,-6.834549166666666,77.01013666666667,3.893034166666667,0.0,79.1614,-3.02027,84.76706,-2.5854,0.0,1679.3041666666668,19109.89416666667,9976.09,0.0,969.01,0.0,1537.9,0.0,2502.48,3.5,3.0,4.1,0.2,0.3,0.1,68.4,67.7,69.0,5.092782499999998,0,1,7,0.0,2506.91,2506.91,-4.429999999999836,-45.559999999999945,1981.9333333333334,19725.7725,10367.254166666668
2022-08-22 07:00:00+00:00,83.67161916666667,-1.1247925,82.3609575,2.4354508333333333,0.0,74.78007,-4.46372,82.03291,-2.78912,0.0,1439.5900000000001,19302.403333333332,8308.146666666666,0.0,1213.6,0.0,2039.98,0.0,3304.38,3.5,3.0,4.1,0.2,0.3,0.1,68.4,67.7,69.0,-8.891549166666678,0,0,7,0.0,3253.58,3253.58,50.80000000000018,-4.429999999999836,1679.3041666666668,19109.89416666667,9976.09
2022-08-22 08:00:00+00:00,74.673585,-3.4971816666666666,75.434235,2.7365275,0.0,75.14,-4.74957,82.36038,-2.47081,0.0,1367.8383333333334,17678.455833333333,8359.405,0.0,1201.61,0.0,2146.3,0.0,3467.99,6.1,5.2,5.6,-777.7,0.1,0.1,71.0,70.1,70.5,0.4664149999999978,0,0,8,0.0,3347.91,3347.91,120.07999999999993,,,,
2022-08-22 09:00:00+00:00,72.42872333333334,-2.8605125,72.620925,2.6683108333333334,0.0,74.54441,-4.62433,81.14045,-1.97171,0.0,1317.4216666666669,16814.243333333336,8107.9975,0.0,1154.51,0.0,2337.78,0.0,3837.16,9.1,7.4,7.4,-777.7,-777.7,-777.7,74.1,72.4,72.4,2.1156866666666616,0,0,9,0.0,3492.29,3492.29,344.8699999999999,,,,
2022-08-22 10:00:00+00:00,71.09603750000001,-2.0773208333333333,70.64986583333332,2.5234925,0.0,73.66839,-3.84994,79.52229,-2.00396,0.0,1299.4216666666669,16029.321666666665,8026.479166666667,0.0,1125.1,0.0,2592.49,0.0,3509.42,11.6,8.4,8.8,-777.7,-777.7,-777.7,76.5,73.4,73.8,2.572352499999994,0,0,10,0.0,3717.5899999999997,3717.5899999999997,-208.16999999999962,,,,
2022-08-22 11:00:00+00:00,73.20536333333334,-2.2024525,72.70554750000001,2.702268333333333,0.0,74.32957,-5.05018,81.30672,-1.92697,0.0,1293.4624999999999,16206.413333333332,8235.546666666667,0.0,1093.16,0.0,2231.47,0.0,3215.61,13.2,9.0,9.8,0.0,-777.7,-777.7,78.2,74.0,74.8,1.124206666666666,0,0,11,0.0,3324.63,3324.63,-109.01999999999998,,,,
2022-08-22 12:00:00+00:00,76.95813583333334,-1.958478333333333,75.86294166666667,3.0536733333333337,0.0,78.75116,-4.2034,84.92481,-1.97026,0.0,1341.175,17310.403333333332,8850.105833333333,0.0,1021.94,0.0,2188.26,0.0,3222.31,14.4,9.3,10.3,0.0,0.0,-777.7,79.4,74.3,75.3,1.7930241666666547,0,0,12,0.0,3210.2000000000003,3210.2000000000003,12.109999999999673,,,,
2022-08-22 13:00:00+00:00,80.70405416666667,-18.345186666666667,93.21450750000001,5.834734166666666,0.0,90.15246,-3.85785,97.10806,-3.09775,0.0,1833.8858333333335,19328.646666666667,8881.485,0.0,964.01,1.17,2192.92,0.0,3514.83,15.6,9.3,10.6,0.0,-777.7,0.0,80.6,74.3,75.6,9.44840583333334,0,0,13,1.17,3156.9300000000003,3158.1000000000004,356.72999999999956,,,,
2022-08-22 14:00:00+00:00,79.39920583333333,0.006115,77.34102583333333,2.0520658333333333,0.0,77.20744,-0.24119,80.94547,-3.49684,0.0,1868.3841666666667,21384.0025,8198.7575,199.72,839.9,1241.64,2349.97,156.15,7278.69,16.3,8.9,10.5,0.0,0.0,0.0,81.3,73.9,75.5,-2.1917658333333208,0,0,14,1597.5100000000002,3189.87,4787.38,2491.3099999999995,,,,
2022-08-22 15:00:00+00:00,68.0385575,-0.6741633333333333,67.42543583333334,1.2872825,0.0,65.75545,-1.81808,70.65405,-3.08052,0.0,2053.3025000000002,22755.287500000002,7204.065833333333,1336.77,713.62,4815.4,2106.62,1101.4,10823.19,15.9,8.3,10.2,0.0,0.0,0.0,80.9,73.3,75.2,-2.2831075,0,0,15,7253.57,2820.24,10073.81,749.380000000001,,,,
2022-08-22 16:00:00+00:00,62.82161416666667,-1.1562483333333333,63.219248333333326,0.7586149999999999,0.0,64.70266,-4.68745,72.42471,-3.0346,0.0,2318.3658333333333,22871.320000000003,7091.1025,1799.17,460.67,5745.3,2023.02,1609.19,12384.03,14.5,7.2,9.5,0.0,0.0,0.0,79.5,72.2,74.5,1.8810458333333244,0,0,16,9153.66,2483.69,11637.35,746.6800000000003,,,,
2022-08-22 17:00:00+00:00,58.844785,1.2096391666666666,57.29907166666666,0.33607499999999996,0.0,66.36294,-2.54985,71.95655,-3.04376,0.0,2298.681666666667,23676.433333333334,6973.7525,1876.54,387.26,7120.14,1977.14,1848.16,13491.22,12.3,5.7,8.5,0.0,-777.7,-777.7,77.3,70.7,73.5,7.518154999999993,0,0,17,10844.84,2364.4,13209.24,281.97999999999956,,,,
2022-08-22 18:00:00+00:00,64.71517833333333,2.8288108333333333,61.41023333333334,0.47613666666666665,0.0,67.95067,-3.46283,74.42008,-3.00657,0.0,2484.7291666666665,25244.701666666664,6944.031666666667,1886.55,383.77,8012.44,2065.54,1946.9,14095.5,9.4,4.1,6.8,0.0,0.1,-777.7,74.4,69.0,71.8,3.2354916666666753,0,0,18,11845.89,2449.31,14295.199999999999,-199.6999999999989,,,,
2022-08-22 19:00:00+00:00,63.648252500000005,-0.36487916666666664,63.824055833333325,0.18907166666666667,0.0,68.11753,-3.88135,75.36782,-3.36894,0.0,2821.3566666666666,26716.28,6978.4925,1854.72,376.46,8243.44,2069.03,1958.36,14399.16,6.3,2.8,5.4,-777.7,0.3,-777.7,71.3,67.6,70.3,4.469277499999997,0,0,19,12056.52,2445.4900000000002,14502.01,-102.85000000000036,,,,
2022-08-22 20:00:00+00:00,69.40312666666667,-1.7714483333333335,70.95952666666666,0.21504916666666665,0.0,71.7378,-3.44619,78.3738,-3.18981,0.0,3043.523333333333,28999.16083333333,6915.015833333334,1866.21,420.19,8229.12,2114.94,1967.39,14419.86,4.8,2.6,4.9,0.1,0.3,-777.7,69.7,67.3,69.9,2.3346733333333276,0,0,20,12062.720000000001,2535.13,14597.850000000002,-177.9900000000016,,,,
2022-08-22 21:00:00+00:00,72.3113425,-8.491010000000001,80.23923833333333,0.5631133333333334,0.0,78.01288,-2.4315,84.28791,-3.84353,0.0,3630.771666666667,31440.454999999998,7359.473333333334,1858.16,379.09,8217.63,2286.6,1962.36,14660.43,4.1,2.4,4.6,0.1,0.4,-777.7,69.0,67.0,69.6,5.701537500000001,0,0,21,12038.15,2665.69,14703.84,-43.409999999999854,,,,
2022-08-22 22:00:00+00:00,76.19689833333334,-9.243449166666666,88.59627083333334,-3.1559225000000004,0.0,82.04,-2.35678,88.22577,-3.829,0.0,3794.9025,33188.972499999996,7723.521666666667,1856.92,535.71,8024.73,2470.84,1946.99,14706.51,3.5,2.3,4.4,0.2,0.5,0.1,68.3,66.8,69.4,5.843101666666669,0,0,22,11828.64,3006.55,14835.189999999999,-128.67999999999847,,,,
