INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-08-19T18:00:00-00:00,2022-08-19T19:00:00-00:00,2022-08-19,12,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,80.04327,38
2022-08-20T01:00:00-00:00,2022-08-20T02:00:00-00:00,2022-08-19,19,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,151.7729,38
2022-08-20T02:00:00-00:00,2022-08-20T03:00:00-00:00,2022-08-19,20,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,168.66608,38
2022-08-20T04:00:00-00:00,2022-08-20T05:00:00-00:00,2022-08-19,22,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,124.65683,38
2022-08-19T17:00:00-00:00,2022-08-19T18:00:00-00:00,2022-08-19,11,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,76.56838,38
2022-08-19T19:00:00-00:00,2022-08-19T20:00:00-00:00,2022-08-19,13,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,83.7287,38
2022-08-19T20:00:00-00:00,2022-08-19T21:00:00-00:00,2022-08-19,14,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,89.58644,38
2022-08-19T22:00:00-00:00,2022-08-19T23:00:00-00:00,2022-08-19,16,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,105.20607,38
2022-08-19T13:00:00-00:00,2022-08-19T14:00:00-00:00,2022-08-19,7,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-1.44109,39
2022-08-19T20:00:00-00:00,2022-08-19T21:00:00-00:00,2022-08-19,14,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-3.87013,39
2022-08-20T00:00:00-00:00,2022-08-20T01:00:00-00:00,2022-08-19,18,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-6.03854,39
2022-08-20T02:00:00-00:00,2022-08-20T03:00:00-00:00,2022-08-19,20,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-5.76838,39
2022-08-19T16:00:00-00:00,2022-08-19T17:00:00-00:00,2022-08-19,10,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-2.26376,39
2022-08-19T14:00:00-00:00,2022-08-19T15:00:00-00:00,2022-08-19,8,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-2.05107,39
2022-08-19T18:00:00-00:00,2022-08-19T19:00:00-00:00,2022-08-19,12,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-2.74548,39
2022-08-19T17:00:00-00:00,2022-08-19T18:00:00-00:00,2022-08-19,11,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-2.42722,39
2022-08-20T01:00:00-00:00,2022-08-20T02:00:00-00:00,2022-08-19,19,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-5.75219,39
2022-08-20T03:00:00-00:00,2022-08-20T04:00:00-00:00,2022-08-19,21,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-4.20245,39
2022-08-19T19:00:00-00:00,2022-08-19T20:00:00-00:00,2022-08-19,13,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-3.19844,39
2022-08-19T15:00:00-00:00,2022-08-19T16:00:00-00:00,2022-08-19,9,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-2.17918,39
2022-08-19T23:00:00-00:00,2022-08-20T00:00:00-00:00,2022-08-19,17,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-6.46468,39
2022-08-19T22:00:00-00:00,2022-08-19T23:00:00-00:00,2022-08-19,16,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-5.93362,39
2022-08-19T21:00:00-00:00,2022-08-19T22:00:00-00:00,2022-08-19,15,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-4.69897,39
2022-08-20T04:00:00-00:00,2022-08-20T05:00:00-00:00,2022-08-19,22,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,-3.87683,39
2022-08-19T22:00:00-00:00,2022-08-19T23:00:00-00:00,2022-08-19,16,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-19T16:00:00-00:00,2022-08-19T17:00:00-00:00,2022-08-19,10,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-19T15:00:00-00:00,2022-08-19T16:00:00-00:00,2022-08-19,9,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-20T01:00:00-00:00,2022-08-20T02:00:00-00:00,2022-08-19,19,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-19T14:00:00-00:00,2022-08-19T15:00:00-00:00,2022-08-19,8,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-20T02:00:00-00:00,2022-08-20T03:00:00-00:00,2022-08-19,20,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-19T23:00:00-00:00,2022-08-20T00:00:00-00:00,2022-08-19,17,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-19T18:00:00-00:00,2022-08-19T19:00:00-00:00,2022-08-19,12,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-19T17:00:00-00:00,2022-08-19T18:00:00-00:00,2022-08-19,11,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-20T00:00:00-00:00,2022-08-20T01:00:00-00:00,2022-08-19,18,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-19T20:00:00-00:00,2022-08-19T21:00:00-00:00,2022-08-19,14,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-20T03:00:00-00:00,2022-08-20T04:00:00-00:00,2022-08-19,21,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-19T21:00:00-00:00,2022-08-19T22:00:00-00:00,2022-08-19,15,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-19T13:00:00-00:00,2022-08-19T14:00:00-00:00,2022-08-19,7,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-19T19:00:00-00:00,2022-08-19T20:00:00-00:00,2022-08-19,13,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-20T04:00:00-00:00,2022-08-20T05:00:00-00:00,2022-08-19,22,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,0,40
2022-08-20T08:00:00-00:00,2022-08-20T09:00:00-00:00,2022-08-20,2,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,LMP,LMP_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,79.49966,41
2022-08-21T06:00:00-00:00,2022-08-21T07:00:00-00:00,2022-08-20,24,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,LMP,LMP_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,80.50055,41
2022-08-20T07:00:00-00:00,2022-08-20T08:00:00-00:00,2022-08-20,1,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,LMP,LMP_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,80.82623,41
2022-08-20T09:00:00-00:00,2022-08-20T10:00:00-00:00,2022-08-20,3,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,LMP,LMP_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,77.58969,41
2022-08-20T11:00:00-00:00,2022-08-20T12:00:00-00:00,2022-08-20,5,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,LMP,LMP_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,76.649,41
2022-08-20T10:00:00-00:00,2022-08-20T11:00:00-00:00,2022-08-20,4,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,LMP,LMP_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,76.57701,41
2022-08-21T05:00:00-00:00,2022-08-21T06:00:00-00:00,2022-08-20,23,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,LMP,LMP_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,86.15,41
2022-08-20T12:00:00-00:00,2022-08-20T13:00:00-00:00,2022-08-20,6,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,LMP,LMP_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,77.84394,41
2022-08-20T07:00:00-00:00,2022-08-20T08:00:00-00:00,2022-08-20,1,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCC,LMP_CONG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-4.04605,42
2022-08-20T09:00:00-00:00,2022-08-20T10:00:00-00:00,2022-08-20,3,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCC,LMP_CONG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-4.41904,42
2022-08-20T08:00:00-00:00,2022-08-20T09:00:00-00:00,2022-08-20,2,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCC,LMP_CONG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-2.85604,42
2022-08-20T12:00:00-00:00,2022-08-20T13:00:00-00:00,2022-08-20,6,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCC,LMP_CONG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-3.97418,42
2022-08-20T11:00:00-00:00,2022-08-20T12:00:00-00:00,2022-08-20,5,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCC,LMP_CONG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-5.01634,42
2022-08-21T05:00:00-00:00,2022-08-21T06:00:00-00:00,2022-08-20,23,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCC,LMP_CONG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-2.52498,42
2022-08-21T06:00:00-00:00,2022-08-21T07:00:00-00:00,2022-08-20,24,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCC,LMP_CONG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-5.50142,42
2022-08-20T10:00:00-00:00,2022-08-20T11:00:00-00:00,2022-08-20,4,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCC,LMP_CONG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-4.83676,42
2022-08-20T10:00:00-00:00,2022-08-20T11:00:00-00:00,2022-08-20,4,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,81.41377,43
2022-08-20T11:00:00-00:00,2022-08-20T12:00:00-00:00,2022-08-20,5,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,81.66534,43
2022-08-20T09:00:00-00:00,2022-08-20T10:00:00-00:00,2022-08-20,3,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,84.54508,43
2022-08-20T07:00:00-00:00,2022-08-20T08:00:00-00:00,2022-08-20,1,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,87.33514,43
2022-08-21T05:00:00-00:00,2022-08-21T06:00:00-00:00,2022-08-20,23,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,92.27366,43
2022-08-20T12:00:00-00:00,2022-08-20T13:00:00-00:00,2022-08-20,6,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,84.04531,43
2022-08-21T06:00:00-00:00,2022-08-21T07:00:00-00:00,2022-08-20,24,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,88.89092,43
2022-08-20T08:00:00-00:00,2022-08-20T09:00:00-00:00,2022-08-20,2,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCE,LMP_ENE_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,84.56279,43
2022-08-20T09:00:00-00:00,2022-08-20T10:00:00-00:00,2022-08-20,3,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-2.53635,44
2022-08-20T11:00:00-00:00,2022-08-20T12:00:00-00:00,2022-08-20,5,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,0,44
2022-08-21T06:00:00-00:00,2022-08-21T07:00:00-00:00,2022-08-20,24,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-2.88895,44
2022-08-20T12:00:00-00:00,2022-08-20T13:00:00-00:00,2022-08-20,6,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-2.2272,44
2022-08-21T05:00:00-00:00,2022-08-21T06:00:00-00:00,2022-08-20,23,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-3.59867,44
2022-08-20T08:00:00-00:00,2022-08-20T09:00:00-00:00,2022-08-20,2,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-2.20709,44
2022-08-20T10:00:00-00:00,2022-08-20T11:00:00-00:00,2022-08-20,4,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,0,44
2022-08-20T07:00:00-00:00,2022-08-20T08:00:00-00:00,2022-08-20,1,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MCL,LMP_LOSS_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,-2.46285,44
2022-08-20T11:00:00-00:00,2022-08-20T12:00:00-00:00,2022-08-20,5,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,0,45
2022-08-20T08:00:00-00:00,2022-08-20T09:00:00-00:00,2022-08-20,2,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,0,45
2022-08-21T06:00:00-00:00,2022-08-21T07:00:00-00:00,2022-08-20,24,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,0,45
2022-08-20T07:00:00-00:00,2022-08-20T08:00:00-00:00,2022-08-20,1,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,0,45
2022-08-20T09:00:00-00:00,2022-08-20T10:00:00-00:00,2022-08-20,3,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,0,45
2022-08-20T12:00:00-00:00,2022-08-20T13:00:00-00:00,2022-08-20,6,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,0,45
2022-08-21T05:00:00-00:00,2022-08-21T06:00:00-00:00,2022-08-20,23,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,0,45
2022-08-20T10:00:00-00:00,2022-08-20T11:00:00-00:00,2022-08-20,4,0,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,TH_SP15_GEN_OFFPEAK-APND,DAM,MGHG,LMP_GHG_PRC,TH_SP15_GEN_OFFPEAK-APND,ALL_APNODES,0,0,45
2022-08-20T19:00:00-00:00,2022-08-20T20:00:00-00:00,2022-08-20,13,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,LMP,LMP_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,67.80323,46
2022-08-21T04:00:00-00:00,2022-08-21T05:00:00-00:00,2022-08-20,22,0,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,TH_SP15_GEN_ONPEAK-APND,DAM,LMP,LMP_PRC,TH_SP15_GEN_ONPEAK-APND,ALL_APNODES,0,100.92785,46
